date,lad_code,lad_name,region,nation,average_price
2018-09-01,E07000135,North East Derbyshire,East Midlands,E,190645.0
2018-10-01,E07000135,North East Derbyshire,East Midlands,E,192061.0
2018-11-01,E07000135,North East Derbyshire,East Midlands,E,192418.0
2018-12-01,E07000135,North East Derbyshire,East Midlands,E,191460.0
2019-01-01,E07000135,North East Derbyshire,East Midlands,E,192761.0
2019-02-01,E07000135,North East Derbyshire,East Midlands,E,192993.0
2019-03-01,E07000135,North East Derbyshire,East Midlands,E,194077.0
2019-04-01,E07000135,North East Derbyshire,East Midlands,E,195595.0
2019-05-01,E07000135,North East Derbyshire,East Midlands,E,196364.0
2019-06-01,E07000135,North East Derbyshire,East Midlands,E,195245.0
2019-07-01,E07000135,North East Derbyshire,East Midlands,E,194193.0
2019-08-01,E07000135,North East Derbyshire,East Midlands,E,194229.0
2019-09-01,E07000135,North East Derbyshire,East Midlands,E,194784.0
2019-10-01,E07000135,North East Derbyshire,East Midlands,E,196407.0
2019-11-01,E07000135,North East Derbyshire,East Midlands,E,197266.0
2019-12-01,E07000135,North East Derbyshire,East Midlands,E,200133.0
2020-01-01,E07000135,North East Derbyshire,East Midlands,E,199463.0
2020-02-01,E07000135,North East Derbyshire,East Midlands,E,200187.0
2020-03-01,E07000135,North East Derbyshire,East Midlands,E,200422.0
2020-04-01,E07000135,North East Derbyshire,East Midlands,E,200244.0
2020-05-01,E07000135,North East Derbyshire,East Midlands,E,201386.0
2020-06-01,E07000135,North East Derbyshire,East Midlands,E,202590.0
2020-07-01,E07000135,North East Derbyshire,East Midlands,E,203267.0
2020-08-01,E07000135,North East Derbyshire,East Midlands,E,204660.0
2020-09-01,E07000135,North East Derbyshire,East Midlands,E,205487.0
2020-10-01,E07000135,North East Derbyshire,East Midlands,E,205167.0
2020-11-01,E07000135,North East Derbyshire,East Midlands,E,205817.0
2020-12-01,E07000135,North East Derbyshire,East Midlands,E,206005.0
2021-01-01,E07000135,North East Derbyshire,East Midlands,E,207832.0
2021-02-01,E07000135,North East Derbyshire,East Midlands,E,208959.0
2021-03-01,E07000135,North East Derbyshire,East Midlands,E,211011.0
2021-04-01,E07000135,North East Derbyshire,East Midlands,E,213222.0
2021-05-01,E07000135,North East Derbyshire,East Midlands,E,215829.0
2021-06-01,E07000135,North East Derbyshire,East Midlands,E,218094.0
2021-07-01,E07000135,North East Derbyshire,East Midlands,E,221651.0
2021-08-01,E07000135,North East Derbyshire,East Midlands,E,225811.0
2021-09-01,E07000135,North East Derbyshire,East Midlands,E,227476.0
2021-10-01,E07000135,North East Derbyshire,East Midlands,E,230522.0
2021-11-01,E07000135,North East Derbyshire,East Midlands,E,234769.0
2021-12-01,E07000135,North East Derbyshire,East Midlands,E,237939.0
2022-01-01,E07000135,North East Derbyshire,East Midlands,E,239420.0
2022-02-01,E07000135,North East Derbyshire,East Midlands,E,238277.0
2022-03-01,E07000135,North East Derbyshire,East Midlands,E,238440.0
2022-04-01,E07000135,North East Derbyshire,East Midlands,E,238753.0
2022-05-01,E07000135,North East Derbyshire,East Midlands,E,240938.0
2022-06-01,E07000135,North East Derbyshire,East Midlands,E,240922.0
2022-07-01,E07000135,North East Derbyshire,East Midlands,E,241581.0
2022-08-01,E07000135,North East Derbyshire,East Midlands,E,243214.0
2022-09-01,E07000135,North East Derbyshire,East Midlands,E,243151.0
2022-10-01,E07000135,North East Derbyshire,East Midlands,E,244201.0
2022-11-01,E07000135,North East Derbyshire,East Midlands,E,245117.0
2022-12-01,E07000135,North East Derbyshire,East Midlands,E,246814.0
2023-01-01,E07000135,North East Derbyshire,East Midlands,E,247544.0
2023-02-01,E07000135,North East Derbyshire,East Midlands,E,248242.0
2023-03-01,E07000135,North East Derbyshire,East Midlands,E,248483.0
2023-04-01,E07000135,North East Derbyshire,East Midlands,E,246711.0
2023-05-01,E07000135,North East Derbyshire,East Midlands,E,246885.0
2023-06-01,E07000135,North East Derbyshire,East Midlands,E,246969.0
2023-07-01,E07000135,North East Derbyshire,East Midlands,E,247814.0
2023-08-01,E07000135,North East Derbyshire,East Midlands,E,247386.0
2023-09-01,E07000135,North East Derbyshire,East Midlands,E,247455.0
2023-10-01,E07000135,North East Derbyshire,East Midlands,E,247559.0
2023-11-01,E07000135,North East Derbyshire,East Midlands,E,246821.0
2023-12-01,E07000135,North East Derbyshire,East Midlands,E,245616.0
2024-01-01,E07000135,North East Derbyshire,East Midlands,E,246787.0
2024-02-01,E07000135,North East Derbyshire,East Midlands,E,248636.0
2024-03-01,E07000135,North East Derbyshire,East Midlands,E,248734.0
2024-04-01,E07000135,North East Derbyshire,East Midlands,E,249271.0
2024-05-01,E07000135,North East Derbyshire,East Midlands,E,250944.0
2024-06-01,E07000135,North East Derbyshire,East Midlands,E,252736.0
2010-01-01,E07000136,South Derbyshire,East Midlands,E,162236.0
2010-02-01,E07000136,South Derbyshire,East Midlands,E,163119.0
2010-03-01,E07000136,South Derbyshire,East Midlands,E,164135.0
2010-04-01,E07000136,South Derbyshire,East Midlands,E,165611.0
2010-05-01,E07000136,South Derbyshire,East Midlands,E,166762.0
2010-06-01,E07000136,South Derbyshire,East Midlands,E,167163.0
2010-07-01,E07000136,South Derbyshire,East Midlands,E,166869.0
2010-08-01,E07000136,South Derbyshire,East Midlands,E,168600.0
2010-09-01,E07000136,South Derbyshire,East Midlands,E,168950.0
2010-10-01,E07000136,South Derbyshire,East Midlands,E,169127.0
2010-11-01,E07000136,South Derbyshire,East Midlands,E,168381.0
2010-12-01,E07000136,South Derbyshire,East Midlands,E,169152.0
2011-01-01,E07000136,South Derbyshire,East Midlands,E,169787.0
2011-02-01,E07000136,South Derbyshire,East Midlands,E,169200.0
2011-03-01,E07000136,South Derbyshire,East Midlands,E,170059.0
2011-04-01,E07000136,South Derbyshire,East Midlands,E,170219.0
2011-05-01,E07000136,South Derbyshire,East Midlands,E,172748.0
2011-06-01,E07000136,South Derbyshire,East Midlands,E,172858.0
2011-07-01,E07000136,South Derbyshire,East Midlands,E,173068.0
2011-08-01,E07000136,South Derbyshire,East Midlands,E,172949.0
2011-09-01,E07000136,South Derbyshire,East Midlands,E,174449.0
2011-10-01,E07000136,South Derbyshire,East Midlands,E,174708.0
2011-11-01,E07000136,South Derbyshire,East Midlands,E,174702.0
2011-12-01,E07000136,South Derbyshire,East Midlands,E,175781.0
2012-01-01,E07000136,South Derbyshire,East Midlands,E,175276.0
2012-02-01,E07000136,South Derbyshire,East Midlands,E,176297.0
2012-03-01,E07000136,South Derbyshire,East Midlands,E,178214.0
2012-04-01,E07000136,South Derbyshire,East Midlands,E,179206.0
2012-05-01,E07000136,South Derbyshire,East Midlands,E,180260.0
2012-06-01,E07000136,South Derbyshire,East Midlands,E,181502.0
2012-07-01,E07000136,South Derbyshire,East Midlands,E,183418.0
2012-08-01,E07000136,South Derbyshire,East Midlands,E,184954.0
2012-09-01,E07000136,South Derbyshire,East Midlands,E,185882.0
2012-10-01,E07000136,South Derbyshire,East Midlands,E,187191.0
2012-11-01,E07000136,South Derbyshire,East Midlands,E,187053.0
2012-12-01,E07000136,South Derbyshire,East Midlands,E,188265.0
2013-01-01,E07000136,South Derbyshire,East Midlands,E,188029.0
2013-02-01,E07000136,South Derbyshire,East Midlands,E,188314.0
2013-03-01,E07000136,South Derbyshire,East Midlands,E,186394.0
2013-04-01,E07000136,South Derbyshire,East Midlands,E,187298.0
2013-05-01,E07000136,South Derbyshire,East Midlands,E,187356.0
2013-06-01,E07000136,South Derbyshire,East Midlands,E,188844.0
2013-07-01,E07000136,South Derbyshire,East Midlands,E,189751.0
2013-08-01,E07000136,South Derbyshire,East Midlands,E,191269.0
2013-09-01,E07000136,South Derbyshire,East Midlands,E,190964.0
2013-10-01,E07000136,South Derbyshire,East Midlands,E,192421.0
2013-11-01,E07000136,South Derbyshire,East Midlands,E,194786.0
2013-12-01,E07000136,South Derbyshire,East Midlands,E,196039.0
2014-01-01,E07000136,South Derbyshire,East Midlands,E,197321.0
2014-02-01,E07000136,South Derbyshire,East Midlands,E,198079.0
2014-03-01,E07000136,South Derbyshire,East Midlands,E,198244.0
2014-04-01,E07000136,South Derbyshire,East Midlands,E,199516.0
2014-05-01,E07000136,South Derbyshire,East Midlands,E,198834.0
2014-06-01,E07000136,South Derbyshire,East Midlands,E,199091.0
2014-07-01,E07000136,South Derbyshire,East Midlands,E,198183.0
2014-08-01,E07000136,South Derbyshire,East Midlands,E,198194.0
2014-09-01,E07000136,South Derbyshire,East Midlands,E,199363.0
2014-10-01,E07000136,South Derbyshire,East Midlands,E,200420.0
2014-11-01,E07000136,South Derbyshire,East Midlands,E,201086.0
2014-12-01,E07000136,South Derbyshire,East Midlands,E,201860.0
2015-01-01,E07000136,South Derbyshire,East Midlands,E,200840.0
2015-02-01,E07000136,South Derbyshire,East Midlands,E,201138.0
2015-03-01,E07000136,South Derbyshire,East Midlands,E,201169.0
2015-04-01,E07000136,South Derbyshire,East Midlands,E,201218.0
2015-05-01,E07000136,South Derbyshire,East Midlands,E,202368.0
2015-06-01,E07000136,South Derbyshire,East Midlands,E,202241.0
2015-07-01,E07000136,South Derbyshire,East Midlands,E,202338.0
2015-08-01,E07000136,South Derbyshire,East Midlands,E,201141.0
2015-09-01,E07000136,South Derbyshire,East Midlands,E,201508.0
2015-10-01,E07000136,South Derbyshire,East Midlands,E,201184.0
2015-11-01,E07000136,South Derbyshire,East Midlands,E,201878.0
2015-12-01,E07000136,South Derbyshire,East Midlands,E,201672.0
2016-01-01,E07000136,South Derbyshire,East Midlands,E,202390.0
2016-02-01,E07000136,South Derbyshire,East Midlands,E,202891.0
2016-03-01,E07000136,South Derbyshire,East Midlands,E,205000.0
2016-04-01,E07000136,South Derbyshire,East Midlands,E,206080.0
2016-05-01,E07000136,South Derbyshire,East Midlands,E,205080.0
2016-06-01,E07000136,South Derbyshire,East Midlands,E,204593.0
2016-07-01,E07000136,South Derbyshire,East Midlands,E,205277.0
2016-08-01,E07000136,South Derbyshire,East Midlands,E,205087.0
2016-09-01,E07000136,South Derbyshire,East Midlands,E,203096.0
2016-10-01,E07000136,South Derbyshire,East Midlands,E,204921.0
2016-11-01,E07000136,South Derbyshire,East Midlands,E,206199.0
2016-12-01,E07000136,South Derbyshire,East Midlands,E,207306.0
2017-01-01,E07000136,South Derbyshire,East Midlands,E,207404.0
2017-02-01,E07000136,South Derbyshire,East Midlands,E,208434.0
2017-03-01,E07000136,South Derbyshire,East Midlands,E,208444.0
2017-04-01,E07000136,South Derbyshire,East Midlands,E,209277.0
2017-05-01,E07000136,South Derbyshire,East Midlands,E,209091.0
2017-06-01,E07000136,South Derbyshire,East Midlands,E,211122.0
2017-07-01,E07000136,South Derbyshire,East Midlands,E,210343.0
2017-08-01,E07000136,South Derbyshire,East Midlands,E,212125.0
2017-09-01,E07000136,South Derbyshire,East Midlands,E,212819.0
2017-10-01,E07000136,South Derbyshire,East Midlands,E,213028.0
2017-11-01,E07000136,South Derbyshire,East Midlands,E,213844.0
2017-12-01,E07000136,South Derbyshire,East Midlands,E,215190.0
2018-01-01,E07000136,South Derbyshire,East Midlands,E,217139.0
2018-02-01,E07000136,South Derbyshire,East Midlands,E,218109.0
2018-03-01,E07000136,South Derbyshire,East Midlands,E,217944.0
2018-04-01,E07000136,South Derbyshire,East Midlands,E,218673.0
2018-05-01,E07000136,South Derbyshire,East Midlands,E,221085.0
2018-06-01,E07000136,South Derbyshire,East Midlands,E,223069.0
2018-07-01,E07000136,South Derbyshire,East Midlands,E,224644.0
2018-08-01,E07000136,South Derbyshire,East Midlands,E,226119.0
2018-09-01,E07000136,South Derbyshire,East Midlands,E,227509.0
2018-10-01,E07000136,South Derbyshire,East Midlands,E,229364.0
2018-11-01,E07000136,South Derbyshire,East Midlands,E,229621.0
2018-12-01,E07000136,South Derbyshire,East Midlands,E,228987.0
2019-01-01,E07000136,South Derbyshire,East Midlands,E,229766.0
2019-02-01,E07000136,South Derbyshire,East Midlands,E,229665.0
2019-03-01,E07000136,South Derbyshire,East Midlands,E,229328.0
2019-04-01,E07000136,South Derbyshire,East Midlands,E,229324.0
2019-05-01,E07000136,South Derbyshire,East Midlands,E,232525.0
2019-06-01,E07000136,South Derbyshire,East Midlands,E,233384.0
2019-07-01,E07000136,South Derbyshire,East Midlands,E,234476.0
2019-08-01,E07000136,South Derbyshire,East Midlands,E,233962.0
2019-09-01,E07000136,South Derbyshire,East Midlands,E,232823.0
2019-10-01,E07000136,South Derbyshire,East Midlands,E,232719.0
2019-11-01,E07000136,South Derbyshire,East Midlands,E,234899.0
2019-12-01,E07000136,South Derbyshire,East Midlands,E,235970.0
2020-01-01,E07000136,South Derbyshire,East Midlands,E,237317.0
2020-02-01,E07000136,South Derbyshire,East Midlands,E,238816.0
2020-03-01,E07000136,South Derbyshire,East Midlands,E,238945.0
2020-04-01,E07000136,South Derbyshire,East Midlands,E,239929.0
2020-05-01,E07000136,South Derbyshire,East Midlands,E,238819.0
2020-06-01,E07000136,South Derbyshire,East Midlands,E,239821.0
2020-07-01,E07000136,South Derbyshire,East Midlands,E,241027.0
2020-08-01,E07000136,South Derbyshire,East Midlands,E,239910.0
2020-09-01,E07000136,South Derbyshire,East Midlands,E,239876.0
2020-10-01,E07000136,South Derbyshire,East Midlands,E,238768.0
2020-11-01,E07000136,South Derbyshire,East Midlands,E,240719.0
2020-12-01,E07000136,South Derbyshire,East Midlands,E,241441.0
2021-01-01,E07000136,South Derbyshire,East Midlands,E,241308.0
2021-02-01,E07000136,South Derbyshire,East Midlands,E,243911.0
2021-03-01,E07000136,South Derbyshire,East Midlands,E,245569.0
2021-04-01,E07000136,South Derbyshire,East Midlands,E,246226.0
2021-05-01,E07000136,South Derbyshire,East Midlands,E,250289.0
2021-06-01,E07000136,South Derbyshire,East Midlands,E,252695.0
2021-07-01,E07000136,South Derbyshire,East Midlands,E,254681.0
2021-08-01,E07000136,South Derbyshire,East Midlands,E,256565.0
2021-09-01,E07000136,South Derbyshire,East Midlands,E,257219.0
2021-10-01,E07000136,South Derbyshire,East Midlands,E,258108.0
2021-11-01,E07000136,South Derbyshire,East Midlands,E,261921.0
2021-12-01,E07000136,South Derbyshire,East Midlands,E,263774.0
2022-01-01,E07000136,South Derbyshire,East Midlands,E,264618.0
2022-02-01,E07000136,South Derbyshire,East Midlands,E,263100.0
2022-03-01,E07000136,South Derbyshire,East Midlands,E,262415.0
2022-04-01,E07000136,South Derbyshire,East Midlands,E,263926.0
2022-05-01,E07000136,South Derbyshire,East Midlands,E,265179.0
2022-06-01,E07000136,South Derbyshire,East Midlands,E,268029.0
2022-07-01,E07000136,South Derbyshire,East Midlands,E,270429.0
2022-08-01,E07000136,South Derbyshire,East Midlands,E,270998.0
2022-09-01,E07000136,South Derbyshire,East Midlands,E,272397.0
2022-10-01,E07000136,South Derbyshire,East Midlands,E,272868.0
2022-11-01,E07000136,South Derbyshire,East Midlands,E,276162.0
2022-12-01,E07000136,South Derbyshire,East Midlands,E,278401.0
2023-01-01,E07000136,South Derbyshire,East Midlands,E,278633.0
2023-02-01,E07000136,South Derbyshire,East Midlands,E,278903.0
2023-03-01,E07000136,South Derbyshire,East Midlands,E,280682.0
2023-04-01,E07000136,South Derbyshire,East Midlands,E,281415.0
2023-05-01,E07000136,South Derbyshire,East Midlands,E,283349.0
2023-06-01,E07000136,South Derbyshire,East Midlands,E,280698.0
2023-07-01,E07000136,South Derbyshire,East Midlands,E,281288.0
2023-08-01,E07000136,South Derbyshire,East Midlands,E,280689.0
2023-09-01,E07000136,South Derbyshire,East Midlands,E,282860.0
2023-10-01,E07000136,South Derbyshire,East Midlands,E,284789.0
2023-11-01,E07000136,South Derbyshire,East Midlands,E,284858.0
2023-12-01,E07000136,South Derbyshire,East Midlands,E,286787.0
2024-01-01,E07000136,South Derbyshire,East Midlands,E,289907.0
2024-02-01,E07000136,South Derbyshire,East Midlands,E,290901.0
2024-03-01,E07000136,South Derbyshire,East Midlands,E,294944.0
2024-04-01,E07000136,South Derbyshire,East Midlands,E,295820.0
2024-05-01,E07000136,South Derbyshire,East Midlands,E,296463.0
2024-06-01,E07000136,South Derbyshire,East Midlands,E,298500.0
2010-01-01,E07000137,Blaby,East Midlands,E,138931.0
2010-02-01,E07000137,Blaby,East Midlands,E,139064.0
2010-03-01,E07000137,Blaby,East Midlands,E,139632.0
2010-04-01,E07000137,Blaby,East Midlands,E,140900.0
2010-05-01,E07000137,Blaby,East Midlands,E,141868.0
2010-06-01,E07000137,Blaby,East Midlands,E,141880.0
2010-07-01,E07000137,Blaby,East Midlands,E,142892.0
2010-08-01,E07000137,Blaby,East Midlands,E,142769.0
2010-09-01,E07000137,Blaby,East Midlands,E,142506.0
2010-10-01,E07000137,Blaby,East Midlands,E,143185.0
2010-11-01,E07000137,Blaby,East Midlands,E,143124.0
2010-12-01,E07000137,Blaby,East Midlands,E,143170.0
2011-01-01,E07000137,Blaby,East Midlands,E,144234.0
2011-02-01,E07000137,Blaby,East Midlands,E,145094.0
2011-03-01,E07000137,Blaby,East Midlands,E,145310.0
2011-04-01,E07000137,Blaby,East Midlands,E,144739.0
2011-05-01,E07000137,Blaby,East Midlands,E,144727.0
2011-06-01,E07000137,Blaby,East Midlands,E,146403.0
2011-07-01,E07000137,Blaby,East Midlands,E,147473.0
2011-08-01,E07000137,Blaby,East Midlands,E,148846.0
2011-09-01,E07000137,Blaby,East Midlands,E,149474.0
2011-10-01,E07000137,Blaby,East Midlands,E,149710.0
2011-11-01,E07000137,Blaby,East Midlands,E,150765.0
2011-12-01,E07000137,Blaby,East Midlands,E,152074.0
2012-01-01,E07000137,Blaby,East Midlands,E,152230.0
2012-02-01,E07000137,Blaby,East Midlands,E,152232.0
2012-03-01,E07000137,Blaby,East Midlands,E,151702.0
2012-04-01,E07000137,Blaby,East Midlands,E,151687.0
2012-05-01,E07000137,Blaby,East Midlands,E,152599.0
2012-06-01,E07000137,Blaby,East Midlands,E,152678.0
2012-07-01,E07000137,Blaby,East Midlands,E,153772.0
2012-08-01,E07000137,Blaby,East Midlands,E,155569.0
2012-09-01,E07000137,Blaby,East Midlands,E,156068.0
2012-10-01,E07000137,Blaby,East Midlands,E,156542.0
2012-11-01,E07000137,Blaby,East Midlands,E,157401.0
2012-12-01,E07000137,Blaby,East Midlands,E,157498.0
2013-01-01,E07000137,Blaby,East Midlands,E,157545.0
2013-02-01,E07000137,Blaby,East Midlands,E,157612.0
2013-03-01,E07000137,Blaby,East Midlands,E,157319.0
2013-04-01,E07000137,Blaby,East Midlands,E,158423.0
2013-05-01,E07000137,Blaby,East Midlands,E,158574.0
2013-06-01,E07000137,Blaby,East Midlands,E,159834.0
2013-07-01,E07000137,Blaby,East Midlands,E,160698.0
2013-08-01,E07000137,Blaby,East Midlands,E,161181.0
2013-09-01,E07000137,Blaby,East Midlands,E,162249.0
2013-10-01,E07000137,Blaby,East Midlands,E,162089.0
2013-11-01,E07000137,Blaby,East Midlands,E,162044.0
2013-12-01,E07000137,Blaby,East Midlands,E,163050.0
2014-01-01,E07000137,Blaby,East Midlands,E,162009.0
2014-02-01,E07000137,Blaby,East Midlands,E,162522.0
2014-03-01,E07000137,Blaby,East Midlands,E,163444.0
2014-04-01,E07000137,Blaby,East Midlands,E,164885.0
2014-05-01,E07000137,Blaby,East Midlands,E,166486.0
2014-06-01,E07000137,Blaby,East Midlands,E,166908.0
2014-07-01,E07000137,Blaby,East Midlands,E,167986.0
2014-08-01,E07000137,Blaby,East Midlands,E,167922.0
2014-09-01,E07000137,Blaby,East Midlands,E,168120.0
2014-10-01,E07000137,Blaby,East Midlands,E,169643.0
2014-11-01,E07000137,Blaby,East Midlands,E,170141.0
