lad_code,lad_name,region,nation,current_price,median_annual_earnings,price_to_income_ratio,bank_rate_scenario,mortgage_rate_pct,scenario,prob_negative_equity,monthly_drift,monthly_vol
E08000035,Leeds,Yorkshire and The Humber,E,196005.0,31998.0,6.125539096193512,5.75,6.597,plus_2pct,0.0,0.002427,0.007797
E08000036,Wakefield,Yorkshire and The Humber,E,210085.0,33579.0,6.256440036927842,5.75,6.597,plus_2pct,0.0003,0.000919,0.008298
E07000169,Scarborough,Yorkshire and The Humber,E,241957.0,29142.0,8.302690275204172,5.75,6.597,plus_2pct,0.0,0.002015,0.007666
E07000170,Selby,Yorkshire and The Humber,E,178346.0,33598.0,5.308232632894815,5.75,6.597,plus_2pct,0.0,0.000703,0.006494
E06000015,Derby,East Midlands,E,242932.0,37765.0,6.432728717066066,5.75,6.597,plus_2pct,0.0003,0.000849,0.008162
E06000016,Leicester,East Midlands,E,253790.0,36016.0,7.046590404264771,5.75,6.597,plus_2pct,0.0021,0.00104,0.009822
E06000017,Rutland,East Midlands,E,274485.0,31961.0,8.58812302493664,5.75,6.597,plus_2pct,0.0,0.002447,0.008391
E06000018,Nottingham,East Midlands,E,274329.0,34835.0,7.875096885316492,5.75,6.597,plus_2pct,0.0,0.001107,0.007536
E07000129,Amber Valley,East Midlands,E,264738.0,28784.0,9.197401334074486,5.75,6.597,plus_2pct,0.0003,0.001,0.008379
E07000130,Bolsover,East Midlands,E,237453.0,34977.0,6.788832661463247,5.75,6.597,plus_2pct,0.0006,0.000964,0.008788
E07000131,Chesterfield,East Midlands,E,265645.0,31087.0,8.545211824878567,5.75,6.597,plus_2pct,0.0,0.001545,0.008023
E07000132,Derbyshire Dales,East Midlands,E,244557.0,31915.0,7.662760457465142,5.75,6.597,plus_2pct,0.0,0.002521,0.009405
E07000133,Erewash,East Midlands,E,272807.0,33066.0,8.250378031815158,5.75,6.597,plus_2pct,0.0109,0.000444,0.010367
E07000134,High Peak,East Midlands,E,257718.0,31087.0,8.290217775919194,5.75,6.597,plus_2pct,0.0008,0.00025,0.007706
E07000135,North East Derbyshire,East Midlands,E,252736.0,35057.0,7.209287731408849,5.75,6.597,plus_2pct,0.0,0.00128,0.007503
E07000136,South Derbyshire,East Midlands,E,298500.0,37914.0,7.873081183731603,5.75,6.597,plus_2pct,0.0001,0.000634,0.007554
E07000137,Blaby,East Midlands,E,241679.0,29917.0,8.078316676137312,5.75,6.597,plus_2pct,0.0,0.002378,0.009395
E07000138,Charnwood,East Midlands,E,226741.0,32086.0,7.066664588917285,5.75,6.597,plus_2pct,0.0,0.001563,0.008492
E07000139,Harborough,East Midlands,E,203190.0,35007.0,5.804267717884994,5.75,6.597,plus_2pct,0.0004,0.002167,0.010308
E07000140,Hinckley and Bosworth,East Midlands,E,234686.0,39301.0,5.971501997404646,5.75,6.597,plus_2pct,0.0003,0.002162,0.010116
E07000141,Melton,East Midlands,E,243635.0,39217.0,6.21248438177321,5.75,6.597,plus_2pct,0.0011,0.000227,0.00788
E07000142,North West Leicestershire,East Midlands,E,221439.0,31512.0,7.027132520944402,5.75,6.597,plus_2pct,0.0003,0.002312,0.010319
E07000143,Oadby and Wigston,East Midlands,E,292135.0,34977.0,8.352202876175772,5.75,6.597,plus_2pct,0.002,0.001221,0.010071
E07000171,Boston,East Midlands,E,278186.0,32623.0,8.527296692517549,5.75,6.597,plus_2pct,0.0,0.002583,0.008849
E07000172,East Lindsey,East Midlands,E,280519.0,31069.0,9.028903408542277,5.75,6.597,plus_2pct,0.0,0.001636,0.008366
E07000173,Lincoln,East Midlands,E,236621.0,36526.0,6.478152548869298,5.75,6.597,plus_2pct,0.0003,0.002338,0.010381
E07000174,North Kesteven,East Midlands,E,226285.0,36400.0,6.216620879120879,5.75,6.597,plus_2pct,0.0,0.001436,0.007588
E07000175,South Holland,East Midlands,E,259266.0,27720.0,9.353030303030303,5.75,6.597,plus_2pct,0.0,0.002386,0.009187
E07000176,South Kesteven,East Midlands,E,258761.0,33084.0,7.821333575142063,5.75,6.597,plus_2pct,0.0,0.001371,0.008319
E07000177,West Lindsey,East Midlands,E,311049.0,39512.0,7.872266653168658,5.75,6.597,plus_2pct,0.0,0.002143,0.00827
E07000191,Corby,East Midlands,E,279309.0,31411.0,8.892076024322689,5.75,6.597,plus_2pct,0.0005,0.001559,0.009641
E07000192,Daventry,East Midlands,E,226173.0,35023.0,6.457841989549724,5.75,6.597,plus_2pct,0.0001,0.001066,0.008174
E07000193,East Northamptonshire,East Midlands,E,283051.0,28821.0,9.820998577426183,5.75,6.597,plus_2pct,0.0,0.002051,0.009096
E07000194,Kettering,East Midlands,E,282921.0,36262.0,7.802134465832,5.75,6.597,plus_2pct,0.0,0.002485,0.00924
E07000195,Northampton,East Midlands,E,245262.0,32026.0,7.658215200149878,5.75,6.597,plus_2pct,0.0,0.001177,0.007848
E07000196,South Northamptonshire,East Midlands,E,278897.0,34248.0,8.143453632328896,5.75,6.597,plus_2pct,0.0007,0.00188,0.01018
E07000197,Wellingborough,East Midlands,E,268783.0,34862.0,7.709913372726751,5.75,6.597,plus_2pct,0.0001,0.001222,0.008452
E07000178,Rushcliffe,East Midlands,E,221967.0,31262.0,7.100217516473674,5.75,6.597,plus_2pct,0.0,0.001106,0.007748
E06000019,"Herefordshire, County of",West Midlands,E,295796.0,34390.0,8.601221285257342,5.75,6.597,plus_2pct,0.0,0.002159,0.008807
E06000020,Telford and Wrekin,West Midlands,E,235761.0,32564.0,7.239927527330795,5.75,6.597,plus_2pct,0.0134,0.000397,0.010552
E06000021,Stoke-on-Trent,West Midlands,E,299875.0,32779.0,9.148387687238781,5.75,6.597,plus_2pct,0.0,0.001017,0.007754
E08000025,Birmingham,West Midlands,E,259195.0,37479.0,6.915739480775901,5.75,6.597,plus_2pct,0.0007,0.001721,0.009945
E08000026,Coventry,West Midlands,E,207561.0,32409.0,6.40442469684347,5.75,6.597,plus_2pct,0.0,0.002619,0.008306
E08000027,Dudley,West Midlands,E,269229.0,34248.0,7.861159775753329,5.75,6.597,plus_2pct,0.003,0.000701,0.009441
E08000028,Sandwell,West Midlands,E,234090.0,27592.0,8.483980864018555,5.75,6.597,plus_2pct,0.0035,0.000501,0.009301
E08000029,Solihull,West Midlands,E,263220.0,37249.0,7.06649842948804,5.75,6.597,plus_2pct,0.0096,0.00054,0.010405
E08000030,Walsall,West Midlands,E,236442.0,34198.0,6.913913094333002,5.75,6.597,plus_2pct,0.0022,0.001265,0.010289
E08000031,Wolverhampton,West Midlands,E,237694.0,34702.0,6.849576393291453,5.75,6.597,plus_2pct,0.0035,0.0012,0.010545
E07000198,Stafford,West Midlands,E,261156.0,34172.0,7.642397284326349,5.75,6.597,plus_2pct,0.0005,0.000594,0.007936
E07000199,Staffordshire Moorlands,West Midlands,E,223250.0,36628.0,6.095063885552037,5.75,6.597,plus_2pct,0.0005,0.000707,0.008221
E07000200,Tamworth,West Midlands,E,280037.0,35830.0,7.815713089589729,5.75,6.597,plus_2pct,0.0,0.002344,0.009417
E06000051,Shropshire,West Midlands,E,287960.0,37292.0,7.721763380885981,5.75,6.597,plus_2pct,0.0,0.001781,0.008753
E07000218,North Warwickshire,West Midlands,E,233040.0,34363.0,6.781712888863021,5.75,6.597,plus_2pct,0.0001,0.001171,0.008229
E07000219,Nuneaton and Bedworth,West Midlands,E,246813.0,31176.0,7.916762894534257,5.75,6.597,plus_2pct,0.0004,0.00201,0.010156
E07000220,Rugby,West Midlands,E,253971.0,28662.0,8.86089595980741,5.75,6.597,plus_2pct,0.0,0.002111,0.009222
E07000221,Stratford-on-Avon,West Midlands,E,233791.0,33854.0,6.905860459620724,5.75,6.597,plus_2pct,0.0003,0.002327,0.010235
E07000222,Warwick,West Midlands,E,238850.0,35213.0,6.783006276091216,5.75,6.597,plus_2pct,0.0039,0.000733,0.009919
E06000031,Peterborough,East of England,E,367028.0,39386.0,9.318742700451937,5.75,6.597,plus_2pct,0.0,0.002274,0.009931
E06000032,Luton,East of England,E,400343.0,40469.0,9.892584447354766,5.75,6.597,plus_2pct,0.0,0.001927,0.008424
E06000033,Southend-on-Sea,East of England,E,342280.0,33347.0,10.264191681410622,5.75,6.597,plus_2pct,0.0,0.001165,0.007559
E06000034,Thurrock,East of England,E,355151.0,35678.0,9.954341611076854,5.75,6.597,plus_2pct,0.0001,0.000866,0.007725
E07000008,Cambridge,East of England,E,345890.0,40718.0,8.494768898275947,5.75,6.597,plus_2pct,0.0013,0.001047,0.009466
E07000012,East Cambridgeshire,East of England,E,302882.0,37194.0,8.143302683228479,5.75,6.597,plus_2pct,0.0,0.002577,0.007513
E07000014,Fenland,East of England,E,399560.0,37524.0,10.648118537469353,5.75,6.597,plus_2pct,0.0,0.002273,0.008751
E07000015,Huntingdonshire,East of England,E,303791.0,35896.0,8.463087809226655,5.75,6.597,plus_2pct,0.0,0.002394,0.007721
E07000016,South Cambridgeshire,East of England,E,240306.0,34822.0,6.900982137729022,5.75,6.597,plus_2pct,0.0003,0.001223,0.008865
E07000062,Braintree,East of England,E,326953.0,33001.0,9.907366443441108,5.75,6.597,plus_2pct,0.0,0.002007,0.009486
E07000063,Brentwood,East of England,E,354339.0,32845.0,10.788217384685645,5.75,6.597,plus_2pct,0.0003,0.001675,0.009488
E07000064,Castle Point,East of England,E,388910.0,36169.0,10.752578174679975,5.75,6.597,plus_2pct,0.0,0.003083,0.009089
E07000065,Chelmsford,East of England,E,287123.0,38329.0,7.491012027446581,5.75,6.597,plus_2pct,0.0,0.002749,0.009494
E07000066,Colchester,East of England,E,283396.0,31716.0,8.935426913860512,5.75,6.597,plus_2pct,0.0,0.002434,0.008291
E07000068,Epping Forest,East of England,E,334084.0,33372.0,10.010907347476927,5.75,6.597,plus_2pct,0.0,0.002021,0.008136
E07000069,Harlow,East of England,E,321734.0,34527.0,9.318330581863469,5.75,6.597,plus_2pct,0.0003,0.001656,0.009452
E07000070,Maldon,East of England,E,296926.0,33497.0,8.864256500582142,5.75,6.597,plus_2pct,0.0,0.002327,0.008206
E07000071,Rochford,East of England,E,347969.0,34993.0,9.943960220615551,5.75,6.597,plus_2pct,0.0,0.002721,0.008041
E07000072,Tendring,East of England,E,401273.0,40021.0,10.02656105544589,5.75,6.597,plus_2pct,0.0011,0.001036,0.009284
E07000073,Uttlesford,East of England,E,309572.0,33842.0,9.14756811063176,5.75,6.597,plus_2pct,0.0003,0.000796,0.008064
E07000099,Broxbourne,East of England,E,289270.0,37640.0,7.685175345377258,5.75,6.597,plus_2pct,0.0,0.002074,0.007554
E07000100,Dacorum,East of England,E,376742.0,39450.0,9.549860583016477,5.75,6.597,plus_2pct,0.0009,0.001018,0.009044
E07000102,Hertsmere,East of England,E,370173.0,35905.0,10.309789722879822,5.75,6.597,plus_2pct,0.0,0.001604,0.00852
E07000103,North Hertfordshire,East of England,E,283321.0,32037.0,8.843555888503918,5.75,6.597,plus_2pct,0.0,0.001433,0.008523
E07000104,St Albans,East of England,E,321741.0,33984.0,9.467425847457626,5.75,6.597,plus_2pct,0.0,0.002248,0.008601
E07000105,Stevenage,East of England,E,365131.0,34201.0,10.676032864536126,5.75,6.597,plus_2pct,0.0001,0.00131,0.008408
E07000106,Three Rivers,East of England,E,389116.0,39539.0,9.84132122714282,5.75,6.597,plus_2pct,0.0014,0.000904,0.009277
E07000107,Watford,East of England,E,372991.0,39287.0,9.494005650724159,5.75,6.597,plus_2pct,0.0,0.001925,0.008147
E07000108,Welwyn Hatfield,East of England,E,369405.0,37961.0,9.731171465451384,5.75,6.597,plus_2pct,0.0,0.001372,0.007905
E07000144,Breckland,East of England,E,350146.0,30151.0,11.613080826506584,5.75,6.597,plus_2pct,0.0001,0.001244,0.008438
E07000145,Great Yarmouth,East of England,E,344098.0,38073.0,9.037848343970794,5.75,6.597,plus_2pct,0.0,0.002783,0.009036
E07000146,King's Lynn and West Norfolk,East of England,E,355820.0,34074.0,10.442566179491694,5.75,6.597,plus_2pct,0.0,0.002701,0.008835
E07000147,North Norfolk,East of England,E,323979.0,35241.0,9.193240827445305,5.75,6.597,plus_2pct,0.0,0.002794,0.008816
E07000148,Norwich,East of England,E,335334.0,30554.0,10.975126006414872,5.75,6.597,plus_2pct,0.0,0.002826,0.007704
E07000149,South Norfolk,East of England,E,325023.0,38124.0,8.52541706011961,5.75,6.597,plus_2pct,0.0,0.003,0.00969
E07000201,Mid Suffolk,East of England,E,293684.0,32670.0,8.989409243954698,5.75,6.597,plus_2pct,0.0001,0.001798,0.009237
E07000202,East Suffolk,East of England,E,296901.0,36298.0,8.179541572538431,5.75,6.597,plus_2pct,0.0,0.001538,0.008475
E07000203,West Suffolk,East of England,E,339727.0,34531.0,9.83831919145116,5.75,6.597,plus_2pct,0.0,0.001475,0.007662
E09000001,City of London,London,E,1135342.0,97845.0,11.603474883744699,5.75,6.597,plus_2pct,0.0137,0.003422,0.016369
E09000002,Barking and Dagenham,London,E,455630.0,30821.0,14.783102430161254,5.75,6.597,plus_2pct,0.011,0.003405,0.016051
E09000003,Barnet,London,E,497180.0,45387.0,10.95423799766453,5.75,6.597,plus_2pct,0.0251,0.003234,0.017406
E09000004,Bexley,London,E,521385.0,41473.0,12.571673136739566,5.75,6.597,plus_2pct,0.028,0.002924,0.017235
E09000005,Brent,London,E,467223.0,44248.0,10.559189115892243,5.75,6.597,plus_2pct,0.0139,0.002873,0.015542
E09000006,Bromley,London,E,551383.0,49450.0,11.1503134479272,5.75,6.597,plus_2pct,0.0175,0.002234,0.014762
E09000007,Camden,London,E,847919.0,76034.0,11.151839966330853,5.75,6.597,plus_2pct,0.0069,0.00384,0.015817
E09000008,Croydon,London,E,550525.0,48366.0,11.382479427697143,5.75,6.597,plus_2pct,0.0078,0.004132,0.01663
E09000009,Ealing,London,E,575130.0,38494.0,14.94076999012833,5.75,6.597,plus_2pct,0.024,0.002325,0.015655
E09000010,Enfield,London,E,542619.0,49822.0,10.89115250291036,5.75,6.597,plus_2pct,0.0456,0.002302,0.017185
E09000011,Greenwich,London,E,611126.0,42330.0,14.437184030238601,5.75,6.597,plus_2pct,0.0021,0.004316,0.014792
E09000012,Hackney,London,E,567485.0,47628.0,11.914944990341816,5.75,6.597,plus_2pct,0.0544,0.001943,0.016871
E09000013,Hammersmith and Fulham,London,E,900138.0,66112.0,13.615349709583736,5.75,6.597,plus_2pct,0.0044,0.003948,0.015309
E09000014,Haringey,London,E,457032.0,39459.0,11.582452672394131,5.75,6.597,plus_2pct,0.0025,0.00423,0.014752
E09000015,Harrow,London,E,435640.0,40102.0,10.863298588599072,5.75,6.597,plus_2pct,0.0069,0.003714,0.015634
E09000016,Havering,London,E,510083.0,43448.0,11.74008009574664,5.75,6.597,plus_2pct,0.0376,0.002544,0.017181
E09000017,Hillingdon,London,E,523752.0,54169.0,9.668851187948826,5.75,6.597,plus_2pct,0.0116,0.003791,0.016744
E09000018,Hounslow,London,E,575616.0,40286.0,14.288239090502904,5.75,6.597,plus_2pct,0.0092,0.003404,0.015677
E09000019,Islington,London,E,856375.0,73003.0,11.730682300727368,5.75,6.597,plus_2pct,0.0093,0.003667,0.016123
E09000020,Kensington and Chelsea,London,E,1248743.0,110582.0,11.292461702627914,5.75,6.597,plus_2pct,0.0027,0.003101,0.01334
E09000021,Kingston upon Thames,London,E,887960.0,65849.0,13.484790961138362,5.75,6.597,plus_2pct,0.0335,0.002654,0.017075
E09000022,Lambeth,London,E,492721.0,47411.0,10.39254603362089,5.75,6.597,plus_2pct,0.0151,0.004167,0.017808
E09000023,Lewisham,London,E,621676.0,44524.0,13.962716737040697,5.75,6.597,plus_2pct,0.0232,0.003278,0.017268
E09000024,Merton,London,E,570301.0,40006.0,14.2553866919962,5.75,6.597,plus_2pct,0.0356,0.002752,0.017451
E09000025,Newham,London,E,454464.0,37572.0,12.095816033216225,5.75,6.597,plus_2pct,0.0103,0.002374,0.014094
E09000026,Redbridge,London,E,467678.0,39232.0,11.920829934747145,5.75,6.597,plus_2pct,0.0076,0.003553,0.015572
E09000027,Richmond upon Thames,London,E,709366.0,68464.0,10.361153306847394,5.75,6.597,plus_2pct,0.0305,0.0022,0.015969
E09000028,Southwark,London,E,747754.0,63927.0,11.696998138501728,5.75,6.597,plus_2pct,0.0182,0.003337,0.016832
E09000029,Sutton,London,E,621005.0,44776.0,13.86914865106307,5.75,6.597,plus_2pct,0.0296,0.00319,0.017899
E09000030,Tower Hamlets,London,E,553155.0,43719.0,12.652508062855967,5.75,6.597,plus_2pct,0.0047,0.004263,0.015795
E09000031,Waltham Forest,London,E,489418.0,44546.0,10.986800161630674,5.75,6.597,plus_2pct,0.0023,0.003904,0.0143
E09000032,Wandsworth,London,E,901928.0,68196.0,13.225526423837175,5.75,6.597,plus_2pct,0.0414,0.002722,0.017794
E09000033,Westminster,London,E,944826.0,76529.0,12.34598648878203,5.75,6.597,plus_2pct,0.0066,0.003058,0.014476
E06000035,Medway,South East,E,442253.0,38506.0,11.485300992053187,5.75,6.597,plus_2pct,0.0003,0.001995,0.009771
E06000036,Bracknell Forest,South East,E,350735.0,34885.0,10.05403468539487,5.75,6.597,plus_2pct,0.0001,0.001618,0.008987
E06000037,West Berkshire,South East,E,435722.0,38971.0,11.180672807985426,5.75,6.597,plus_2pct,0.0003,0.001662,0.009263
E06000038,Reading,South East,E,380061.0,40353.0,9.418407553341758,5.75,6.597,plus_2pct,0.0008,0.002063,0.010606
E06000039,Slough,South East,E,391792.0,41427.0,9.457407005093296,5.75,6.597,plus_2pct,0.0,0.002812,0.009934
E06000040,Windsor and Maidenhead,South East,E,312438.0,44812.0,6.972194947781844,5.75,6.597,plus_2pct,0.0,0.002214,0.008465
E06000041,Wokingham,South East,E,396750.0,44360.0,8.943868349864744,5.75,6.597,plus_2pct,0.0,0.003257,0.010559
E06000042,Milton Keynes,South East,E,356559.0,33903.0,10.517033890806124,5.75,6.597,plus_2pct,0.0,0.003707,0.008592
E06000043,Brighton and Hove,South East,E,441906.0,34656.0,12.751211911357341,5.75,6.597,plus_2pct,0.0002,0.002186,0.009905
E06000044,Portsmouth,South East,E,330680.0,39010.0,8.476800820302486,5.75,6.597,plus_2pct,0.0,0.001957,0.00874
E06000045,Southampton,South East,E,471692.0,38567.0,12.230456089402857,5.75,6.597,plus_2pct,0.0,0.003041,0.009808
E06000046,Isle of Wight,South East,E,382589.0,39627.0,9.654755595932066,5.75,6.597,plus_2pct,0.0,0.002764,0.009053
E07000004,Aylesbury Vale,South East,E,388194.0,35989.0,10.786462530217566,5.75,6.597,plus_2pct,0.0003,0.002375,0.010377
E07000005,Chiltern,South East,E,420800.0,34081.0,12.347055544144832,5.75,6.597,plus_2pct,0.0001,0.001481,0.008643
E07000006,South Bucks,South East,E,391927.0,34769.0,11.272311541890765,5.75,6.597,plus_2pct,0.0,0.002554,0.008291
E07000007,Wycombe,South East,E,415249.0,42100.0,9.863396674584322,5.75,6.597,plus_2pct,0.0,0.003539,0.009765
E07000078,Eastbourne,South East,E,363260.0,35900.0,10.11866295264624,5.75,6.597,plus_2pct,0.0,0.002493,0.010017
E07000079,Hastings,South East,E,364276.0,34070.0,10.691987085412386,5.75,6.597,plus_2pct,0.0008,0.002037,0.010514
E07000080,Lewes,South East,E,305931.0,40420.0,7.568802572983672,5.75,6.597,plus_2pct,0.0,0.003514,0.008248
E07000081,Rother,South East,E,463138.0,38642.0,11.985352725014232,5.75,6.597,plus_2pct,0.0,0.002023,0.008288
E07000082,Wealden,South East,E,425011.0,44388.0,9.57490763269352,5.75,6.597,plus_2pct,0.0,0.003581,0.008723
E07000083,Basingstoke and Deane,South East,E,360981.0,37888.0,9.52758129222973,5.75,6.597,plus_2pct,0.0,0.002593,0.007692
E07000084,East Hampshire,South East,E,459473.0,38236.0,12.016764305889737,5.75,6.597,plus_2pct,0.0,0.003394,0.007968
E07000085,Eastleigh,South East,E,428789.0,37448.0,11.45025101474044,5.75,6.597,plus_2pct,0.0,0.002478,0.008588
E07000086,Fareham,South East,E,396002.0,39364.0,10.060004064627579,5.75,6.597,plus_2pct,0.0,0.003109,0.009617
E07000087,Gosport,South East,E,415877.0,37524.0,11.082960238780514,5.75,6.597,plus_2pct,0.0,0.003737,0.009956
E07000088,Hart,South East,E,421676.0,43035.0,9.798443127686767,5.75,6.597,plus_2pct,0.0003,0.001789,0.009563
E07000089,Havant,South East,E,318091.0,44271.0,7.185087303200741,5.75,6.597,plus_2pct,0.0001,0.002009,0.009584
E07000090,New Forest,South East,E,455705.0,40164.0,11.34610596554128,5.75,6.597,plus_2pct,0.0,0.002627,0.009997
E07000091,Rushmoor,South East,E,366763.0,41097.0,8.924325376548166,5.75,6.597,plus_2pct,0.0,0.002298,0.008607
E07000092,Test Valley,South East,E,465929.0,39420.0,11.81960933536276,5.75,6.597,plus_2pct,0.0,0.003314,0.009445
E07000093,Winchester,South East,E,427349.0,39862.0,10.720711454518087,5.75,6.597,plus_2pct,0.0,0.003606,0.010231
E07000109,Ashford,South East,E,422343.0,36836.0,11.465495710717777,5.75,6.597,plus_2pct,0.0,0.002583,0.009184
E07000110,Canterbury,South East,E,376641.0,39541.0,9.525328140411219,5.75,6.597,plus_2pct,0.0003,0.00222,0.010005
E07000111,Dartford,South East,E,368479.0,37031.0,9.950554940455294,5.75,6.597,plus_2pct,0.0,0.003226,0.010138
E07000112,Dover,South East,E,388655.0,35787.0,10.86022857462207,5.75,6.597,plus_2pct,0.0,0.00201,0.008317
E07000113,Folkestone and Hythe,South East,E,341007.0,41501.0,8.21683814847835,5.75,6.597,plus_2pct,0.0,0.003144,0.008788
E07000114,Gravesham,South East,E,456176.0,33636.0,13.562135806873588,5.75,6.597,plus_2pct,0.0,0.001666,0.008397
E07000115,Maidstone,South East,E,395510.0,32844.0,12.042077700645475,5.75,6.597,plus_2pct,0.0,0.003263,0.00767
E07000116,Sevenoaks,South East,E,416674.0,36638.0,11.372727768983022,5.75,6.597,plus_2pct,0.0,0.003783,0.008575
E07000207,Elmbridge,South East,E,488806.0,53821.0,9.082068337637725,5.75,6.597,plus_2pct,0.0,0.002224,0.009776
E07000208,Epsom and Ewell,South East,E,525023.0,40876.0,12.84428515510324,5.75,6.597,plus_2pct,0.0003,0.002095,0.009928
E07000209,Guildford,South East,E,531347.0,47632.0,11.155252771246221,5.75,6.597,plus_2pct,0.0,0.003288,0.009194
E07000210,Mole Valley,South East,E,395964.0,40599.0,9.75304810463312,5.75,6.597,plus_2pct,0.0,0.003079,0.008693
E07000211,Reigate and Banstead,South East,E,394864.0,41123.0,9.602023198696592,5.75,6.597,plus_2pct,0.0,0.00282,0.009772
E07000212,Runnymede,South East,E,425085.0,43770.0,9.711788896504455,5.75,6.597,plus_2pct,0.0,0.003292,0.008274
E07000213,Spelthorne,South East,E,354516.0,34844.0,10.174377224199288,5.75,6.597,plus_2pct,0.0,0.001658,0.007916
E07000214,Surrey Heath,South East,E,403195.0,40038.0,10.070308207203157,5.75,6.597,plus_2pct,0.0,0.003401,0.008868
E07000215,Tandridge,South East,E,445143.0,32562.0,13.670628339782569,5.75,6.597,plus_2pct,0.0008,0.001974,0.010435
E07000216,Waverley,South East,E,401867.0,40459.0,9.932697298499717,5.75,6.597,plus_2pct,0.0,0.001662,0.008343
E07000217,Woking,South East,E,479178.0,37396.0,12.813616429564659,5.75,6.597,plus_2pct,0.0,0.002644,0.008238
E07000223,Chichester,South East,E,399438.0,39343.0,10.152708232722466,5.75,6.597,plus_2pct,0.0,0.00297,0.008982
E07000224,Crawley,South East,E,436585.0,37620.0,11.605130249867091,5.75,6.597,plus_2pct,0.0002,0.00221,0.009923
E07000225,Horsham,South East,E,462483.0,43518.0,10.627395560457742,5.75,6.597,plus_2pct,0.0,0.002997,0.009983
E07000226,Mid Sussex,South East,E,376984.0,38593.0,9.76819630502941,5.75,6.597,plus_2pct,0.0,0.003141,0.010233
E07000227,Worthing,South East,E,400738.0,42220.0,9.491662719090478,5.75,6.597,plus_2pct,0.0,0.003363,0.009307
E07000228,Cherwell,South East,E,414939.0,40444.0,10.259593512016616,5.75,6.597,plus_2pct,0.0,0.002433,0.010098
E07000229,Oxford,South East,E,496844.0,49417.0,10.054110933484429,5.75,6.597,plus_2pct,0.0,0.002592,0.009299
E07000230,South Oxfordshire,South East,E,361809.0,40032.0,9.037994604316546,5.75,6.597,plus_2pct,0.0,0.002755,0.008704
E07000231,Vale of White Horse,South East,E,344396.0,37132.0,9.274911127868146,5.75,6.597,plus_2pct,0.0,0.002686,0.010134
E07000232,West Oxfordshire,South East,E,359526.0,39750.0,9.04467924528302,5.75,6.597,plus_2pct,0.0,0.003337,0.008473
E06000022,Bath and North East Somerset,South West,E,323327.0,34529.0,9.363925975267167,5.75,6.597,plus_2pct,0.0008,0.002196,0.010755
E06000023,"Bristol, City of",South West,E,317232.0,36300.0,8.739173553719008,5.75,6.597,plus_2pct,0.0037,0.001595,0.011339
E06000024,North Somerset,South West,E,327151.0,28149.0,11.622118014849551,5.75,6.597,plus_2pct,0.001,0.002646,0.011714
E06000025,South Gloucestershire,South West,E,337188.0,39442.0,8.54895796359211,5.75,6.597,plus_2pct,0.0015,0.001554,0.010399
E06000026,Plymouth,South West,E,324732.0,36714.0,8.84490929890505,5.75,6.597,plus_2pct,0.0043,0.002007,0.0122
E06000027,Torbay,South West,E,289677.0,38617.0,7.501281818888055,5.75,6.597,plus_2pct,0.0035,0.001915,0.011895
E06000030,Swindon,South West,E,313907.0,35305.0,8.89129018552613,5.75,6.597,plus_2pct,0.0071,0.001948,0.012696
E06000052,Cornwall,South West,E,303653.0,30781.0,9.864949156947468,5.75,6.597,plus_2pct,0.0069,0.001181,0.011338
E06000053,Isles of Scilly,South West,E,297285.0,32760.0,9.074633699633699,5.75,6.597,plus_2pct,0.0033,0.002697,0.012999
E06000054,Wiltshire,South West,E,316795.0,30198.0,10.490595403669117,5.75,6.597,plus_2pct,0.0005,0.001885,0.010084
E06000055,"Bournemouth, Christchurch and Poole",South West,E,384146.0,30315.0,12.671812634009566,5.75,6.597,plus_2pct,0.0042,0.002234,0.012616
E06000056,Dorset,South West,E,331617.0,32612.0,10.168557586164601,5.75,6.597,plus_2pct,0.0,0.002124,0.009475
E06000058,Exeter,South West,E,296288.0,35145.0,8.430445298050932,5.75,6.597,plus_2pct,0.0039,0.002316,0.012651
E07000040,East Devon,South West,E,282168.0,35800.0,7.881787709497207,5.75,6.597,plus_2pct,0.0245,0.000691,0.012196
E07000041,Exeter,South West,E,367670.0,30398.0,12.095203631817883,5.75,6.597,plus_2pct,0.0035,0.001153,0.010506
E07000042,Mid Devon,South West,E,319078.0,39217.0,8.136216436749368,5.75,6.597,plus_2pct,0.0054,0.002006,0.012613
E07000043,North Devon,South West,E,336580.0,28353.0,11.871054209431101,5.75,6.597,plus_2pct,0.0009,0.001443,0.009782
E07000044,South Hams,South West,E,336847.0,34393.0,9.794056930189283,5.75,6.597,plus_2pct,0.0028,0.001122,0.010127
E07000045,Teignbridge,South West,E,283809.0,39136.0,7.251865290269828,5.75,6.597,plus_2pct,0.0005,0.001463,0.009501
E07000046,Torridge,South West,E,314637.0,35239.0,8.9286585884957,5.75,6.597,plus_2pct,0.0054,0.002257,0.012959
E07000047,West Devon,South West,E,314000.0,33302.0,9.428863131343462,5.75,6.597,plus_2pct,0.0077,0.001123,0.011366
E07000187,Mendip,South West,E,337510.0,32770.0,10.299359169972536,5.75,6.597,plus_2pct,0.0062,0.000511,0.009973
E07000188,Sedgemoor,South West,E,329082.0,34924.0,9.422803802542663,5.75,6.597,plus_2pct,0.003,0.00225,0.012196
E07000189,Somerset West and Taunton,South West,E,254567.0,39784.0,6.398728131912327,5.75,6.597,plus_2pct,0.0149,0.000785,0.011565
